Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Bandwidth,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,Cell Id,DSS,Ref Signal - Timeoffset,Ref Signal - Timeoffset (msec),Ref Signal - Delay Spread,Ref Signal - Received Power,Adjusted Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,Sync Signal - Timeoffset,Sync Signal - Timeoffset (msec),Primary Sync Channel Received Power,Adjusted Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,MIB,SIB1,SI,Frequency Offset
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4700,4,10 MHz,0,0,0,-73.21,-73.21,413,1,218843,7.12,0,-121.03,-121.03,-36.64,-20.78,218773,7.12,-94.58,-94.58,-8.09,-97.07,-10.57,-8.59,1,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4325,5,15 MHz,0,0,0,-58.23,-58.23,331,1,218775,7.12,5,-92.07,-92.07,-13.21,22.7,218775,7.12,-85.8,-85.8,-0.01,-85.71,-0.01,24.6,2,4,0,0,154,0,No,27637772,480,311,1,27392,1,0,False,,1,4,,82680000,684C469016B001A5B80C9206A18880840C22A6C131FA1010096C610000000000,,
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4500,6,20 MHz,0,0,0,-73.92,-73.92,496,1,218772,7.12,9,-95.69,-95.69,-6.82,12.41,218762,7.12,-96.94,-96.94,-0.29,-97.36,-0.65,9.43,4,5,0,2,69,0,No,227951874,260,310,1,20438,1,0,False,,,4,,A9140000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9C7C0000,,
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4500,6,20 MHz,0,0,0,-73.92,-73.92,194,1,218753,7.12,20,-118.87,-118.87,-30,-11.14,218715,7.12,-108.46,-108.46,-11.8,-107.97,-11.26,-11.21,4,5,0,2,96,0,No,33510402,260,310,1,20438,1,0,False,,,4,,A9800000,684C424C14FD61FF540282350C6020610B089860DAB05CFE4A30100E016CE880,,
06/29/2026,16:13:36:406,38.903436,-77.006189,13,12,4500,6,20 MHz,0,0,0,-73.92,-73.92,193,1,218753,7.12,5,-108.17,-108.17,-19.31,-12.33,218759,7.12,-96.95,-96.95,-0.28,-104.32,-7.61,0.98,4,5,0,2,96,0,No,33510401,260,310,1,20438,1,0,False,,,4,,A9800000,684C424C14FD61FF540182350C6020610B089860D9705CFE4A30100E016CE880,,
06/29/2026,16:15:15:420,38.903411,-77.006283,14,13,4700,4,10 MHz,0,0,0,-67.8,-67.8,186,1,218759,7.12,2,-83.28,-83.28,-3.54,33.13,218759,7.12,-83.2,-83.2,-0.01,-83.16,-0.01,25.89,1,3,0,2,157,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:15:15:420,38.903411,-77.006283,14,13,4500,6,20 MHz,0,0,0,-71.11,-71.11,496,1,218759,7.12,6,-95.29,-95.29,-8.53,3.5,218743,7.12,-97.56,-97.56,-1.51,-103.36,-7.52,-1.13,4,5,0,2,69,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:15:15:420,38.903411,-77.006283,14,13,4500,6,20 MHz,0,0,0,-71.11,-71.11,193,1,218741,7.12,45,-98.81,-98.81,-12.05,-3.46,218745,7.12,-97.54,-97.54,-1.5,-97.64,-1.8,3.33,4,5,0,2,96,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:15:15:420,38.903411,-77.006283,14,13,4500,6,20 MHz,0,0,0,-71.11,-71.11,194,1,218739,7.12,50,-112.93,-112.93,-26.17,-7.19,218741,7.12,-103.15,-103.15,-7.1,-104.25,-8.42,-6.92,4,5,0,2,96,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:15:15:420,38.903411,-77.006283,14,13,4325,5,15 MHz,0,0,0,-56.52,-56.52,331,1,218762,7.12,6,-89.84,-89.84,-13.09,26.53,218765,7.12,-85.81,-85.81,-0.01,-85.82,-0.02,23.31,2,4,0,0,154,0,No,,,,,,,,,,,,,,,,
